p_val	avg_log2FC	pct.1	pct.2	p_val_adj
Cnot11	0.136355374080472	1.63941028474353	0.75	0.556	1
Tmem183a	0.136414469095737	1.40494503110651	1	0.778	1
Ldlrap1	0.136492692590445	-1.56961453638772	0.75	0.667	1
Nploc4	0.136548023366374	1.49559549801549	1	0.778	1
Trmt10b	0.136727716469573	1.09953567355091	0.5	0.333	1
Cox5a	0.136902742713838	-0.610293790677778	1	1	1
Myl6	0.136972791129369	-0.641546029087524	1	1	1
A630001G21Rik	0.137006935370052	-0.692571474807753	0.5	0.444	1
Csnk2a1	0.13708444001259	-0.547487795302493	1	1	1
Bpnt1	0.137446209268821	1.64991794256193	0.75	0.556	1
Gm5844	0.137524495672773	-0.277533975528909	0.5	0.667	1
Arcn1	0.137589683149812	0.355228104043539	1	1	1
Zfand3	0.137641482891198	0.947532580105864	0.75	0.778	1
Taf15	0.137733101099819	-1.26303440583379	0.25	0.333	1
Stard4	0.137824632115767	0.371718461598894	1	1	1
Rev3l	0.137896238998674	-0.300704823799849	1	0.778	1
H2az1	0.138118024444773	-0.250406797506044	1	1	1
Nfkbie	0.13812992014317	1.69348695749933	1	0.556	1
Stambpl1	0.138223089644135	-0.582147485114102	1	0.556	1
Nhej1	0.138234667852262	-0.900464326449085	0.25	0.222	1
Fyb	0.138338783510645	1.95419631038688	0.5	0.222	1
Tmed10	0.138360591491626	-1.20053298737271	1	1	1
Snx27	0.138505963582633	1.24207478719815	1	0.444	1
Piwil2	0.138735911682231	-1.28950661719498	0.5	0.333	1
Dctn5	0.139353652430113	-0.258168650661978	0.75	1	1
Fbrs	0.139559365821651	1.16992500144231	0.5	0.333	1
Eif2b1	0.13958874038385	-0.664651389350316	0.5	0.778	1
Samd1	0.139702588771898	0.341691349708792	0.75	0.778	1
Thyn1	0.139919874242094	-2.04673105034499	0.75	1	1
Arpc5	0.140032471900886	0.488330029765978	1	1	1
Prdx1	0.140132570111549	0.430696862780517	1	1	1
Tuba4a	0.140322871866353	0.866997868485005	1	0.556	1
Wdr11	0.140421414928806	-0.332575339086871	0.5	0.667	1
Arsa	0.140469538552921	-1.06273575534796	0.75	0.556	1
Kdm3b	0.140580876681148	0.795950158785355	1	0.889	1
Hsd17b7	0.140816116038759	0.758610588206186	1	0.667	1
St7l	0.140818935640705	-0.802060622388091	0.75	0.333	1
Peg13	0.14086010907723	2.88613203544172	0.75	0.111	1
E2f5	0.140924584417002	-1.11958161575267	0.5	0.444	1
Pam	0.140966916403527	0.432959407276106	0.75	0.667	1
Snx17	0.141033917524561	1.28798076296402	1	0.889	1
Sec22b	0.141036875108946	0.665986997574538	1	1	1
C87436	0.141159242299313	-1.03952836418664	0.75	0.556	1
D11Wsu47e	0.141301068844153	-1.65025396097288	0.5	0.556	1
Fam76a	0.141328756984785	0.813781191217037	0.5	0.444	1
Nprl2	0.141393857542967	0.646363045385299	0.5	0.222	1
Pwp1	0.141613820183636	-0.486120597340326	1	0.889	1
Kmt2d	0.141754001005946	0.332983283396358	1	1	1
Rnf180	0.14189378282231	1.56224242422107	0.75	0.111	1
Mrpl47	0.142087403209273	-1.60266450245462	0.75	0.667	1
Hsp90aa1	0.142093142418824	-0.885116362115649	1	1	1
Arrb1	0.142131769253839	0.880418384247327	1	1	1
Abtb2	0.142190342518918	-3.3536369546147	0.25	0.778	1
Rnf111	0.142378028902399	1.60733031374961	1	0.556	1
Zfp654	0.142485864237533	-1.69514541847158	0.5	0.556	1
Prr12	0.142511522272937	0.812372996824229	1	0.667	1
Pacs1	0.142770424060251	-1.22810607253084	0.5	0.556	1
Akt3	0.142810283262773	1.43057675596511	1	0.444	1
Tmem237	0.142883400600383	-1.93441165837242	0.25	0.333	1
2700097O09Rik	0.143366555239116	-2.63742992061529	0.25	0.444	1
Rnf167	0.143525077802946	0.841870803758108	1	0.556	1
Sde2	0.143882462020809	-0.96131953183594	0.75	0.889	1
Gbe1	0.144057289435004	1.97982211806237	1	0.667	1
Abracl	0.144164047262633	-0.683785556307031	1	1	1
Odc1	0.144240007394539	-1.10656012268388	1	1	1
Vps52	0.144339142456561	0.545434136534519	1	0.444	1
Gtf3c1	0.144471735585852	1.07434734146008	1	0.778	1
Fam45a	0.144483829690286	-0.401231699753813	0.5	0.889	1
Snrpd2	0.144582942606975	-0.350082057438074	1	1	1
Kctd9	0.144629858768827	1.46690673919944	1	0.444	1
Rb1cc1	0.144700672323231	1.70279899101501	1	0.444	1
Lyz2	0.144744693096232	0.368984143654734	1	1	1
Dipk1a	0.144789671343459	-0.491658780881756	1	0.556	1
Ppib	0.14481491463178	-0.486590760303878	1	1	1
Wwp1	0.144821279352051	-0.880701071627655	0.25	0.889	1
1700123O20Rik	0.144883949803801	-1.87110226681774	0.75	0.778	1
Scamp2	0.145186509153298	-0.462122635348585	1	1	1
Ap3d1	0.145223548824354	-0.808048692227689	1	0.778	1
Vapb	0.145314094285993	0.8550516640889	0.25	0.667	1
Atp5mpl	0.145320264379136	-1.00910743079021	1	1	1
Smim12	0.145496566639462	-1.0273764389313	0.5	0.667	1
Sdf2	0.145517976669465	1.24031432933371	1	0.889	1
Relt	0.14569812645751	2.19229281447077	1	0.889	1
Fastkd3	0.145844513045939	-0.497499659470817	0.75	0.333	1
Kctd17	0.145881260102441	1.32746627842879	1	0.444	1
Mafb	0.146002097035113	1.6983039737971	1	0.444	1
Fam20c	0.146142012593011	-1.17199456863252	0.75	0.778	1
Bag2	0.146156460163703	-0.847311703482992	1	0.889	1
Dck	0.146232341994904	0.639410284743533	0.75	0.778	1
Ddx17	0.146295539119555	-1.32161063531058	1	1	1
Dnajb2	0.146342618823717	2.08746284125034	0.5	0.444	1
Zfp317	0.146345173897382	-1.63742992061529	0.25	0.889	1
Sft2d3	0.146373310172537	-0.339088646045545	0.5	0.222	1
Mdn1	0.146430916243316	-1.62742274725991	0.75	1	1
Rsbn1	0.146612896677864	-1.98207809200274	0.5	0.889	1
Klk1b9	0.146719701015969	4.4178525148859	0.25	0.111	1
Wwc2	0.146812118740611	2.67893864893017	0.75	0.111	1
Ing3	0.147037266654449	0.517848304862619	0.75	0.444	1
Cd52	0.147297501194531	-1.33022911147448	1	1	1
Cep63	0.147616154834971	-1.4895844526439	0.25	0.889	1
Pdcl3	0.147651175098859	1.07877711338412	1	0.556	1
Zw10	0.147788550974867	-2.72819538453847	0.5	0.556	1
Zmiz2	0.147804131884603	0.691733773371934	1	1	1
Trim6	0.147943499427016	1.90689059560852	0.5	0.222	1
mt-Tm	0.148129760520764	-1.24511249783653	0.75	0.778	1
Plcl2	0.148234023924477	1.05328008259004	1	0.667	1
Eaf1	0.148252143759438	0.407253693083631	1	1	1
Impdh1	0.148269339487677	-0.714597781137752	0.75	0.556	1
Mob1b	0.148278311488297	1.94044315531955	0.75	0.444	1
Cdh23	0.148324782872	1.44555944405574	0.5	0.444	1
Gpn1	0.14855870028063	0.354078618491068	1	0.667	1
Sidt2	0.148579730543529	0.807948745914882	1	1	1
Aebp2	0.148596045863397	0.31194400631474	1	1	1
Lpcat1	0.148717807647894	1.44930740136359	1	1	1
Lpcat3	0.148796557685583	-0.370643379920391	1	0.667	1
Il21r	0.149421795935408	-1.73421498315017	0.5	0.778	1
Trem1	0.14957190396822	2.38049198738197	0.5	0.333	1
Dennd1b	0.149620308592732	-1.02272007650008	0.25	0.889	1
Dek	0.149767307765795	-0.425844254235426	1	1	1
Ctsl	0.149876797239871	-1.33111770315495	1	1	1
Alg6	0.150119936872192	-0.945552215977624	0.75	0.556	1
Sdf2l1	0.150744171757811	-1.3868864589647	1	0.889	1
Bop1	0.150787929026272	-0.610761970153212	0.75	0.778	1
Cyfip1	0.150878313109773	1.2350200296642	1	1	1
Gm49599	0.150963519152115	-0.989273593406941	0.5	0.333	1
Rgs10	0.150975242729214	0.862190788137704	1	0.778	1
Baz2a	0.151006763561055	-0.551358970491624	0.75	0.778	1
Tec	0.151362772092115	-2.41503749927884	0.25	0.889	1
Dip2c	0.151366068324125	1.84799690655495	0.75	0.111	1
Zfpl1	0.15149046515995	-2.73696559416621	0.25	0.556	1
Mreg	0.151511250746192	1.63137296567812	1	0.556	1
Vkorc1	0.151575100397503	-0.668794091524627	1	0.889	1
Armc8	0.151603334659471	-2.3536369546147	0.75	1	1
Stoml1	0.151758547484437	-1.09310940439148	0.5	0.222	1
Ints14	0.151879449410272	-1.05955684468045	1	0.778	1
Naa60	0.151898392463289	1.02633414781346	1	0.444	1
Gm42602	0.152001881589382	2.90689059560852	0.75	0.111	1
Nck2	0.152083401970217	-2.3040061868901	0.5	0.889	1
Mapk13	0.152116533550413	3.20554891117303	0.5	0.111	1
Pnrc1	0.152202141531572	-0.279791462361773	1	1	1
Pde8a	0.152221419770098	-0.385891153619327	0.75	0.556	1
Ptpn22	0.152244375614111	2.4178525148859	0.25	0.222	1
Mrtfb	0.15243030858031	-1.69797146255034	1	1	1
Etfa	0.152678245085173	-0.487969021732695	1	0.889	1
Gcat	0.152768639549108	-0.602664502454615	1	0.778	1
Rgs2	0.152849099100409	0.932233443722981	0.75	0.556	1
Prkrip1	0.15296454060179	0.597346225176989	1	0.778	1
Taf4	0.153046156459485	0.299985542006685	0.75	0.556	1
Nrp2	0.15305161773928	0.560876882196844	1	1	1
Gm21188	0.153165167396313	0.880418384247328	1	0.444	1
Gfod2	0.153198958749173	1.44555944405574	0.5	0.222	1
Camk1d	0.153261380031337	-0.415037499278843	0.5	0.444	1
Trim7	0.153321676996393	2.70597790168252	0.5	0.111	1
Utp14a	0.15342485386325	-0.482151695137381	1	0.778	1
Zfp292	0.15345284787139	-0.954770746007003	1	0.778	1
Ythdf2	0.1538566767802	0.955481333221356	1	1	1
Metrnl	0.153881803193677	-0.802668841217036	1	1	1
Rin3	0.153919765570394	1.26614031670162	0.75	0.667	1
Uggt1	0.153919775602501	-0.55432954097434	1	1	1
Chd6	0.153942719926079	-0.57550217147209	1	0.778	1
Tinf2	0.154165276685605	-0.670294554520918	0.5	0.667	1
Tvp23b	0.154342766370073	0.912127243974665	0.5	0.556	1
Ccdc43	0.154570899680934	0.535209465524057	1	0.444	1
Fbxo46	0.154637054539466	1.49185309632967	0.25	0.444	1
Edil3	0.154860135495342	-1.72315979464118	0.25	0.222	1
Ubr1	0.154897774969999	0.622437206139819	1	0.444	1
Hltf	0.154923190083617	1.60602411624899	0.25	0.333	1
Tifab	0.154984469881664	1.26946067499323	1	0.444	1
Gm5422	0.155159565737851	0.816288046827611	1	0.444	1
Dock7	0.155405600314382	1.74108170263844	1	0.556	1
Dusp23	0.155701314375898	-2.81713594285019	0.25	0.778	1
Srcap	0.155722441539733	-0.487187285034679	1	0.778	1
Ubxn2a	0.155921990454136	-0.935427998703916	1	1	1
Stat2	0.155964206457418	-2.35662081305352	0.5	0.778	1
Icmt	0.156166828788604	-0.583435030974563	0.75	0.556	1
Hax1	0.156297463212472	-0.446746359006182	1	0.667	1
Nlrp3	0.156311280080729	0.459431618637297	0.75	0.333	1
Crybg1	0.156369350497409	-1.28258720325519	0.25	0.889	1
Mpc2	0.156384696614105	-0.456457426658824	1	1	1
Ccr2	0.156396195288616	4.22303633790187	0.25	0.111	1
Rabac1	0.156719655137111	-0.897979063059491	1	0.778	1
3110009E18Rik	0.15688718891897	-0.360589715256467	0.75	0.333	1
Ctsa	0.156915472870713	-0.832322771083366	1	1	1
Edem2	0.156926615098998	1.24392558288609	0.75	0.667	1
Pdia6	0.156942954284067	-1.13515958328164	1	1	1
Ccdc134	0.157087030026448	1.81237299682423	0.75	0.222	1
Eif3m	0.157272684620877	-0.262112850362734	1	1	1
Adgre5	0.157274408928474	2.75488750216347	0.5	0.111	1
Ncs1	0.157765458725379	-1.42911268449057	0.25	0.889	1
Fyttd1	0.157971528314548	0.526068811667588	1	0.889	1
Iqsec1	0.15804254128349	-2.56342933917152	0.25	0.889	1
Zfp637	0.158056700519345	1.09463687413808	1	0.444	1
4833439L19Rik	0.158079136750947	0.787205222436197	0.75	0.667	1
Cep57	0.158252555614641	-0.89147554322183	1	0.778	1
Cxcl2	0.15850862577219	-1.40563880127659	0.75	0.556	1
Gm15283	0.158612649315649	0.404390255079335	1	0.444	1
Supt3	0.159010938373177	1.38142910663602	0.5	0.333	1
Pkp4	0.159017189693908	-0.70781924850669	1	0.667	1
Rpusd3	0.15901812923268	0.791413378188583	0.75	0.111	1
Dixdc1	0.159034738656924	-1.10508204605756	1	0.889	1
Mmgt2	0.159150099283806	-0.89235927681203	0.5	0.444	1
Fndc3a	0.15923080174605	0.558490289359965	1	1	1
Orai2	0.159302896230676	1.13515958328164	1	0.556	1
Cln6	0.159316630416804	0.970155489066535	1	0.889	1
Oaz1	0.159435974349764	-0.450661409009565	1	1	1
Ccdc86	0.159641270529041	-1.60968493013239	1	0.889	1
C5ar1	0.159693475268816	3.40258575823259	0.5	0.111	1
Rad52	0.159699527378327	2.23405533886203	0.75	0.111	1
Kpna4	0.15972275423025	1.10642205913615	1	1	1
Rsrp1	0.159844487290051	0.661313386851271	1	1	1
Psmb6	0.15985034555176	-0.721517195077542	1	1	1
5830408C22Rik	0.159962370313067	0.555215157327104	1	0.444	1
Tasp1	0.159988167876655	0.376375878909739	0.5	0.222	1
Phf10	0.160229436035756	-0.603799142734012	1	0.667	1
Ecsit	0.160307608270017	0.299208018387279	0.75	0.333	1
Gbp3	0.160479290950293	3.03242147769238	0.5	0.111	1
Washc3	0.160505620948071	-1.51125281453815	0.75	1	1
Leng1	0.160597694124232	-0.274859841230584	0.75	0.333	1
Txndc16	0.160719721061758	1.16992500144231	0.75	0.333	1
Dohh	0.160818683743229	-0.415037499278844	1	0.667	1
Slfn10-ps	0.161159953267753	0.763299741979669	0.75	0.333	1
1810013L24Rik	0.161335104426842	-0.980634675133069	0.75	1	1
Ddx19b	0.161436458011741	-0.397115591281581	0.5	0.444	1
Ambra1	0.161644319286778	0.67893864893017	0.75	0.667	1
Ttl	0.161725667376528	0.362570079384708	0.5	0.111	1
Cwf19l2	0.161742395194121	-0.394859617341214	1	0.556	1
Psme2	0.161838742459612	0.400999665878561	1	1	1
Gopc	0.161928368280513	1.04618963302007	0.75	0.667	1
Otud7b	0.161961272548181	-0.704544116473829	0.75	0.556	1
Gramd4	0.16261384792933	1.89575003800332	0.5	0.444	1
Hras	0.162621923654881	0.279336218162895	1	1	1
S100a8	0.162821641407286	-1.96757852230762	0.75	0.556	1
Zfp869	0.163050961240004	-1.28258720325519	0.5	0.667	1
Vdac3	0.163081481506646	0.491853096329675	1	1	1
Tmx3	0.163347047406575	1.11793036380405	1	0.778	1
Sucla2	0.163380809154666	-1.18460775887698	1	0.889	1
Itpripl1	0.163456788173885	-0.879543674821988	1	0.667	1
Mxd4	0.163703101538044	0.513879402659674	0.75	0.222	1
Tsc1	0.163726756724681	-0.704544116473829	0.75	1	1
Cop1	0.163765466272816	-0.869603362744325	0.75	0.778	1
Vdac1	0.163863962106769	0.358838103264928	1	1	1
Foxj2	0.163926891233707	0.263034405833794	0.5	0.667	1
Mettl23	0.16393104436779	1.16992500144231	0.75	0.556	1
Fam57a	0.164583102559899	-0.286713402303304	1	0.778	1
Ube2e1	0.16459494592318	0.551015168797818	1	0.667	1
Rogdi	0.164603671310612	-1.16572806745445	1	1	1
Fam120a	0.164694825958112	-0.316574860393156	1	1	1
Arap1	0.164813829255217	0.81793967269877	0.75	0.556	1
Rad51d	0.164992402394776	-1.28950661719499	1	0.778	1
Eml6	0.164996325834387	-3.10805974585745	0.25	0.333	1
Dnajb14	0.165020615428042	0.371304889362317	1	0.889	1
Smad2	0.165052181021297	-0.684224132094233	0.75	0.889	1
Chuk	0.165177904953438	-0.733398979146014	1	0.667	1
Srsf5	0.165287450965673	0.316057506762862	1	1	1
Mki67	0.165452592243891	-2.81192765184743	0.25	0.111	1
Kifbp	0.165457033041905	1.84799690655495	0.75	0.111	1
Rwdd1	0.165842682980633	-0.85155472596814	1	1	1
Agpat2	0.166010060807612	-0.426178056884044	0.75	0.444	1
Suox	0.166099466580286	0.46948528330122	0.75	0.222	1
Serpina3g	0.166112955461172	-4.80480823994726	0.25	0.778	1
Slc35f6	0.16613452649381	-1.14166114922359	0.5	0.778	1
Tnrc18	0.166143317993193	0.635588573791125	1	0.444	1
Lss	0.166242609614067	0.450420377342328	0.75	0.778	1
Rnf170	0.166288987872115	-0.777607578663552	0.25	0.222	1
Eif3h	0.166374362570081	0.540704581036241	1	1	1
Fryl	0.166377095066595	1.05153030064008	1	0.667	1
Bsdc1	0.166467011977994	1.26946067499323	0.5	0.556	1
Fam210a	0.166593456390313	-0.819427754358179	1	0.778	1
Tcf20	0.166733463542655	-1.32930762525296	0.75	1	1
Pyroxd1	0.166840528608148	0.432959407276106	0.25	0.444	1
Arid5a	0.166904692013198	-1.74261215730735	0.5	0.556	1
Sipa1l1	0.167006012062936	1.75488750216347	1	0.556	1
Csf1r	0.167088845083693	2.29330741694759	1	0.778	1
Parp8	0.167117919581542	1.50872691489407	0.75	0.333	1
Pafah1b1	0.167258859511791	-0.839790153390899	1	0.667	1
Ssr4	0.167392643633292	-0.292137832662419	1	1	1
Numa1	0.167398164336573	0.276840205358825	1	0.889	1
Slc7a6	0.167499435486332	-0.251901663499171	1	1	1
Mboat7	0.16766618233656	0.975277570588769	1	0.556	1
Rassf3	0.167767391783161	-0.780034316058092	0.75	0.667	1
Stx4a	0.168067756467871	-0.795547315429417	1	1	1
Dnah2	0.168345501304574	2.57202344501366	0.75	0.222	1
Tpt1	0.168438024032696	0.66045270030542	1	1	1
Adam15	0.168546255513691	-0.390789953032167	0.5	0.667	1
Snx19	0.168595430050329	0.807354922057604	1	0.444	1
Ss18	0.168651882676437	-0.758045312285034	1	0.889	1
Ssrp1	0.168849695592521	-1.07269522812184	1	1	1
Tsnax	0.168868078185447	0.62813035987753	1	0.889	1
Ppp2r5b	0.169048301456165	2.79141337818858	0.5	0.111	1
4930544F09Rik	0.169060354191473	1.38142910663602	0.75	0.111	1
Arl4c	0.16911139242246	-0.577997007096133	1	1	1
Tmem248	0.169272252902352	-0.484807777583018	1	0.778	1
Parp9	0.169473621210127	1.63459326844576	1	0.556	1
Akip1	0.169634883252417	0.619727918881833	1	0.778	1
Rif1	0.169799035572539	-0.890616540492738	1	0.889	1
Zfp606	0.170359254262047	2.10281080558378	0.75	0.111	1
C920006O11Rik	0.170552496640426	1.62935662007961	0.75	0.111	1
Ranbp1	0.170607827242568	-0.367509129196258	1	1	1
Golim4	0.170817734676416	-2.46428101829869	0.25	0.889	1
Cfap97	0.170861428904656	0.584962500721156	0.5	0.778	1
Ankrd24	0.170947636256007	0.44555944405574	0.75	0.222	1
Il12rb2	0.171324606438984	-2.53377504586237	1	1	1
Eif2s2	0.171383266858788	-1.3536369546147	0.75	1	1
Tor3a	0.171514301631759	-2.24100809950379	0.5	0.889	1
Slc4a2	0.171540774987859	2.09049053394791	0.75	0.333	1
Gstp1	0.171549732991905	0.533361304233944	1	1	1
Bnip1	0.171685892900686	0.601641241867787	0.5	0.444	1
Hes6	0.171840448306704	-1.39744343926411	1	0.889	1
Setd1b	0.17205379175959	-1.74568281126732	0.75	0.556	1
Tmem106b	0.172098978878598	0.660911353954455	0.75	0.444	1
Castor2	0.172401845230812	1.18622681377141	1	0.444	1
Wiz	0.172787945191138	0.545434136534519	1	0.444	1
Znfx1	0.173009656644078	2.63941028474353	0.5	0.222	1
Rcor3	0.173029287642628	1.16992500144231	0.75	0.444	1
Crlf3	0.173081060158614	-1.32040062514077	1	0.778	1
Tnfrsf13b	0.173376346429319	-2.24511249783653	0.25	0.444	1
Nme7	0.173618713476858	0.263034405833794	0.5	0.111	1
Kdm5b	0.173621128525456	0.981992050849237	0.75	0.667	1
Ndufb5	0.173790428352496	0.349603660780627	1	1	1
Csrp1	0.173796333695731	-0.762170934055884	1	0.778	1
Cacybp	0.173796352167143	0.491853096329675	0.5	0.667	1
Slc6a8	0.173996351179667	-2.67807190511264	0.25	0.111	1
Usp32	0.174020500815435	0.773266031478324	1	0.444	1
Cdkn1b	0.174117608068334	1.27915407119707	1	0.778	1
Tagln2	0.174176112078631	0.427260119760119	1	1	1
Coa3	0.174417671711918	-0.734048110783911	1	1	1
Taok1	0.174509224066103	0.880418384247327	1	0.889	1
Fut11	0.174570175137536	-1.93859945533586	0.25	0.889	1
Pecr	0.174909637555887	-3.32192809488736	0	0.556	1
Phospho2	0.174909637555887	-3.09686153925259	0	0.556	1
Metap1d	0.174909637555887	-2.76081233612057	0	0.556	1
Soga1	0.174909637555887	-2.83007499855769	0	0.556	1
Gm8919	0.174909637555887	-1	0	0.556	1
Gm20465	0.174909637555887	-3.81875968532985	0	0.556	1
Usp12	0.174909637555887	-2.38466385023533	0	0.556	1
P3h3	0.174909637555887	-2.53051471669878	0	0.556	1
Lag3	0.174909637555887	-4.22239242133645	0	0.556	1
Atp1a3	0.174909637555887	-2.07800251200127	0	0.556	1
Btbd11	0.174909637555887	-3.91753783980803	0	0.556	1
Mtmr7	0.174909637555887	-3.05889368905357	0	0.556	1
2010320M18Rik	0.174909637555887	-1.58496250072116	0	0.556	1
Slc38a7	0.174909637555887	-2.8073549220576	0	0.556	1
Sesn3	0.174909637555887	-2.28950661719499	0	0.556	1
Ets1	0.174909637555887	-2.61143471208235	0	0.556	1
Pcsk7	0.174909637555887	-1.15200309344505	0	0.556	1
Naa80	0.174909637555887	-2.41503749927884	0	0.556	1
Bcl11a	0.174909637555887	-3.83007499855769	0	0.556	1
Actg1	0.174909637555887	-1.47393118833241	0	0.556	1
Hs1bp3	0.174909637555887	-3.05889368905357	0	0.556	1
4930556M19Rik	0.174909637555887	-2.15200309344505	0	0.556	1
Sla	0.174909637555887	-2.95935801550265	0	0.556	1
Tedc2	0.174909637555887	-2.73696559416621	0	0.556	1
Usp49	0.174909637555887	-2.71271804791953	0	0.556	1
Strn	0.174909637555887	-2.28950661719499	0	0.556	1
Fam53c	0.174909637555887	-1.91753783980803	0	0.556	1
Snx24	0.174909637555887	-2.15200309344505	0	0.556	1
Rab11b-ps2	0.174909637555887	-1.3536369546147	0	0.556	1
Plbd1	0.174909637555887	-4.66927878665463	0	0.556	1
Gm16201	0.174909637555887	-1.91753783980803	0	0.556	1
Ticam1	0.174909637555887	-2.3536369546147	0	0.556	1
Zfp24	0.175040483431785	-0.45810622117073	0.5	0.444	1
Ap5m1	0.175317782844387	0.859584880830162	0.25	0.444	1
N4bp2l1	0.175382373701041	-0.842458723013519	1	0.667	1
Il18bp	0.175660021847256	3.09592441999854	0.5	0.111	1
Ocel1	0.175671945882259	0.432959407276106	0.75	0.333	1
Hsp90b1	0.175744359090189	-0.287741132527316	1	1	1
Smim27	0.17605230530937	0.432959407276106	0.75	0.222	1
Ptpdc1	0.176086640196647	1.28540221886225	0.25	0.222	1
Gm13212	0.176170124695295	0.754887502163469	0.75	0.111	1
Nr2c2ap	0.176369269054788	-0.415037499278844	0.75	0.556	1
Mrgbp	0.176489847171563	-2.08880926695786	0.25	0.889	1
Coa6	0.17651482384236	1.44001416481006	1	0.444	1
Ptgr1	0.176562036344933	-1.02862067793977	0.25	0.778	1
Psma3	0.176627774242665	0.29716018973842	1	1	1
Tmem209	0.176646394365672	-0.739562705652245	0.5	0.778	1
Arhgef12	0.176703440098152	0.584962500721156	1	0.556	1
Car4	0.17670630674105	-2.02989648845015	0.75	1	1
Acvr1	0.177014998172581	-1.61143471208235	0.5	0.222	1
Dyrk2	0.177015369003282	1.55101516879782	0.75	0.778	1
Cc2d1a	0.177024146178825	0.522226745373193	1	0.444	1
Abcd1	0.177137663800689	2.70908381255034	0.75	0.333	1
Gnb5	0.177247732485335	2.22881869049588	0.75	0.111	1
Dapk1	0.177400178894434	1.2129937233342	1	0.444	1
Noa1	0.177453854501819	-2.07800251200127	0.5	0.778	1
Spr	0.177567952044556	-0.607007000041539	1	1	1
Tsen34	0.177681959215421	-1.20858662181142	1	0.889	1
Gramd1a	0.177725327942612	-1.78849589480629	0.75	1	1
Gm17066	0.177754079158301	-0.869603362744325	0.75	0.667	1
Ndufs8	0.177775506939356	-0.98807683262418	1	0.889	1
Cdca7l	0.177860093942765	1.37155886261196	1	0.556	1
Serp1	0.177982116744995	0.319723823960632	1	1	1
Epop	0.178117768230743	-0.730539325006773	1	0.778	1
Grtp1	0.178443297621264	-0.666576266274808	0.5	0.333	1
Smim4	0.178537894862888	-0.830074998557688	0.5	0.444	1
Mapk8	0.178577524535974	-0.704544116473829	0.5	0.556	1
Kank3	0.178621643521676	0.680119733761496	0.75	0.556	1
Spen	0.179237918194584	-1.00939869800225	1	1	1
Gm45222	0.179469774058255	1.12928301694497	1	0.444	1
Tbc1d14	0.179532615514631	1.27426166125705	1	0.444	1
Uba6	0.179702407988301	0.73929064711245	1	0.444	1
Fam185a	0.179717556450228	-0.959358015502654	0.5	0.222	1
Foxred1	0.179905279767169	0.728553354350006	1	0.667	1
Lsm14a	0.180086423569657	0.515421567468079	0.75	1	1
Arhgef11	0.180107180504868	1.38404980679516	0.75	0.333	1
Mical3	0.180109105858681	-0.637429920615292	1	0.778	1
Lemd2	0.180348979516428	0.916806064473602	1	0.444	1
Mbd6	0.180446967561059	1.26303440583379	1	0.444	1
Psen1	0.180516009607683	1.25828087586316	0.75	0.667	1
Nos2	0.18058104970441	4.20387233336565	0.25	0.222	1
Chfr	0.180618798657782	1.12966113122858	1	1	1
Commd9	0.181018058814693	2.0630097975258	0.75	0.333	1
Pitpnb	0.18107381353898	1.40808473863708	1	0.778	1
Mtrr	0.181335395971998	0.584962500721157	0.75	0.333	1
Cops3	0.181569750628343	0.441227023259707	1	0.556	1
Xndc1	0.181686793011579	0.339850002884625	0.75	0.333	1
Brd9	0.18178109363459	-0.355166043301445	0.75	0.778	1
Tle6	0.181789166826513	0.741081702638438	0.5	0.111	1
5730409E04Rik	0.181960638182947	1.11929892837234	0.25	0.222	1
Dennd2a	0.182039372390035	1.99304723935823	0.25	0.222	1
Cks1b	0.182227140359004	-2.25410128106379	0.75	0.889	1
H1f2	0.182377430606019	-1.69514541847158	0.5	0.556	1
Rbmx2	0.182612317877059	1.75488750216347	0.5	0.111	1
Scai	0.182671018750497	-1.28950661719499	0.5	0.444	1
9230114K14Rik	0.182747903971554	0.958420896248601	0.5	0.222	1
Ints13	0.182834953522239	0.819427754358179	1	0.444	1
Srpk2	0.182869413844953	0.921997487998727	1	0.444	1
Tmem185b	0.182904026003346	1.21801928964336	1	0.444	1
Stxbp3	0.182956719393387	0.311101064403007	1	0.778	1
Pml	0.183087372455455	0.276840205358824	0.75	0.556	1
Tmed8	0.183109426338617	-2.06273575534796	0.25	0.222	1
Rpl35	0.183144604375082	-0.830074998557688	1	1	1
Bccip	0.183266187914018	-0.83607373917913	1	1	1
Wrnip1	0.183384060505748	1.15625006454524	1	0.667	1
Slf2	0.183447559555285	-0.992346427456565	0.5	0.889	1
Polh	0.183929883172765	1.28856949794093	1	0.444	1
E130307A14Rik	0.184078911263453	1.65535182861255	0.75	0.111	1
Hjurp	0.184352837041969	-0.452634285936496	1	0.778	1
Slfn2	0.184392266505607	0.789320999227343	1	1	1
Mgat5	0.18445907549693	0.624490864907794	0.25	0.667	1
Zfp799	0.184742372205122	-1.15200309344505	0.25	0.222	1
Nfkbid	0.184800905766142	2.22881869049588	0.5	0.222	1
Ldha	0.184805207833956	0.548852940964773	1	1	1
Timm23	0.184836466631181	0.807354922057604	1	0.444	1
Igf1r	0.185376647439439	-1.44898483120218	0.75	0.556	1
Ppp1ca	0.185414132327956	0.286304185156641	1	1	1
Ttc39b	0.185479432764712	-1.17584983539942	0.75	1	1
Zfp280d	0.185563737717706	-2.39078995303217	0.25	0.556	1
Mms19	0.185601771696598	-1.97209400343012	0.5	0.778	1
